date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-05-20,77.7961,78.24,77.3522,78.0624,3841547,3841547,0.612568,0.791,77.9395,"May 20, 15",-0.06492386419173385
2015-05-21,78.3288,79.5628,78.0713,79.3053,8155485,8155485,1.2429,1.592,79.2658,"May 21, 15",-0.05003569614673267
2015-05-22,79.1722,79.4562,78.6839,78.6839,3483791,3483791,-0.621446,-0.784,78.8533,"May 22, 15",-0.05747918124059687
2015-05-26,78.24,78.2577,77.4942,77.9825,3149610,3149610,-0.701345,-0.891,77.8723,"May 26, 15",-0.06588095215278905
2015-05-27,78.1157,78.8526,77.8138,78.0535,4517116,4517116,0.071022,0.091,78.1483,"May 27, 15",-0.06503047348902283
2015-05-28,77.5298,77.6363,76.1093,76.3579,5899123,5899123,-1.6957,-2.172,76.4629,"May 28, 15",-0.08534134140848847
2015-05-29,76.1182,76.642,75.5589,75.7453,4685657,4685657,-0.612569,-0.802,75.8569,"May 29, 15",-0.09267941506233647
2015-06-01,76.4023,76.6775,75.1949,75.9318,3976918,3976918,0.186435,0.246,75.8629,"Jun 1, 15",-0.09044541124835898
2015-06-02,75.6477,76.9527,75.5234,76.4999,2817845,2817845,0.568179,0.748,76.5478,"Jun 2, 15",-0.083640384080956
2015-06-03,76.8817,77.2856,76.1803,76.5532,2841823,2841823,0.053266,0.07,76.7153,"Jun 3, 15",-0.08300192615449478
2015-06-04,75.9051,76.7041,75.7453,75.8785,3775249,3775249,-0.67471,-0.881,76.0005,"Jun 4, 15",-0.09108386917482003
2015-06-05,75.4701,76.7929,75.3813,76.3934,3937629,3937629,0.514911,0.679,76.2877,"Jun 5, 15",-0.08491610207660535
2015-06-08,76.1715,76.7751,76.1537,76.4822,3355823,3355823,0.088779,0.116,76.4956,"Jun 8, 15",-0.083852404818261
2015-06-09,76.7574,77.7872,76.7219,76.9971,3984912,3984912,0.51491,0.673,77.1451,"Jun 9, 15",-0.07768463772004633
2015-06-10,77.6363,78.7549,77.5564,78.5507,4717130,4717130,1.5536,2.018,78.357,"Jun 10, 15",-0.05907472712811314
2015-06-11,78.675,78.7993,78.0535,78.2755,2872879,2872879,-0.27521,-0.35,78.3146,"Jun 11, 15",-0.06237123034316221
2015-06-12,78.0802,78.4877,77.7429,77.9914,2212758,2212758,-0.284087,-0.363,78.0462,"Jun 12, 15",-0.06577434285550007
2015-06-15,77.3611,77.583,76.6597,77.3522,2721010,2721010,-0.639203,-0.82,77.1998,"Jun 15, 15",-0.07343104654394222
2015-06-16,77.0504,77.2545,76.5621,76.8728,2895860,2895860,-0.479401,-0.62,76.7983,"Jun 16, 15",-0.07917357431027379
2015-06-17,77.1391,77.7251,76.6331,77.4587,3402771,3402771,0.585937,0.762,77.2729,"Jun 17, 15",-0.07215532854829287
2015-06-18,77.0859,77.8937,77.0859,77.6274,3373646,3373646,0.168675,0.218,77.5748,"Jun 18, 15",-0.07013454332889332
2015-06-19,77.4765,78.0891,77.3707,77.6984,3910897,3910897,0.071025,0.091,77.6638,"Jun 19, 15",-0.06928406466512692
2015-06-22,78.0979,78.4087,77.8671,78.3643,3648566,3648566,0.665832,0.857,78.2779,"Jun 22, 15",-0.06130753308481786
2015-06-23,78.4974,78.6753,78.1335,78.5241,2538952,2538952,0.159801,0.204,78.4466,"Jun 23, 15",-0.05939335716270728
2015-06-24,78.8259,78.8437,78.1867,78.2755,3413646,3413646,-0.248579,-0.317,78.4588,"Jun 24, 15",-0.06237123034316221
2015-06-25,78.3199,78.4168,76.9349,76.9882,3239051,3239051,-1.2873,-1.645,77.3661,"Jun 25, 15",-0.0777912470173353
2015-06-26,76.7929,77.1924,76.1803,77.077,4387343,4387343,0.088776,0.115,76.9298,"Jun 26, 15",-0.07672754975899113
2015-06-29,76.5443,77.006,75.55,75.7276,4747317,4747317,-1.3494,-1.751,76.0385,"Jun 29, 15",-0.09289143579964164
2015-06-30,76.4289,76.571,75.2837,75.3014,4077877,4077877,-0.426134,-0.563,75.6273,"Jun 30, 15",-0.09799670349678492
2015-07-01,75.8075,75.8607,74.1651,74.5291,5296181,5296181,-0.772365,-1.026,74.7558,"Jul 1, 15",-0.10724775521547056
2015-07-02,75.044,75.2659,74.4403,74.9108,2582215,2582215,0.381744,0.512,74.9184,"Jul 2, 15",-0.1026755340047723
2015-07-06,74.2627,74.7066,73.446,73.8188,4896587,4896587,-1.092,-1.458,73.9153,"Jul 6, 15",-0.11575613542495188
2015-07-07,73.6768,74.68,72.6647,74.5646,5192999,5192999,0.745734,1.01,73.671,"Jul 7, 15",-0.10682251588358743
2015-07-08,73.7301,73.8899,72.5848,73.0376,4325075,4325075,-1.527,-2.048,73.1848,"Jul 8, 15",-0.1251137964409265
2015-07-09,74.0674,74.3071,72.3185,72.5227,4570662,4570662,-0.514912,-0.705,72.8834,"Jul 9, 15",-0.13128156353914117
2015-07-10,73.3661,73.6058,72.6825,72.9311,3495037,3495037,0.40838,0.563,73.0147,"Jul 10, 15",-0.12638951443657584
2015-07-13,73.5703,74.6001,73.4017,74.2539,4228547,4228547,1.3228,1.814,74.155,"Jul 13, 15",-0.11054425843051945
2015-07-14,74.1562,75.1771,74.1473,74.9818,3797675,3797675,0.727979,0.98,74.7915,"Jul 14, 15",-0.1018250553410059
2015-07-15,75.0617,75.3369,74.3515,74.7155,3661720,3661720,-0.266334,-0.355,74.8143,"Jul 15, 15",-0.10501494925876584
2015-07-16,75.934,76.0594,74.7334,75.047,3685980,3685980,0.331493,0.444,75.1703,"Jul 16, 15",-0.10104405239906857
2015-07-17,74.8588,74.9484,74.151,74.5094,2931544,2931544,-0.537586,-0.716,74.4594,"Jul 17, 15",-0.10748373309823386
2015-07-20,74.4198,74.6259,73.5955,73.6941,4291418,4291418,-0.815339,-1.094,73.8437,"Jul 20, 15",-0.1172498634442708
2015-07-21,73.2909,74.2675,72.7981,73.6672,4691892,4691892,-0.026879,-0.036,73.625,"Jul 21, 15",-0.1175720870506838
2015-07-22,72.5741,72.6816,70.9165,71.4631,10180685,10180685,-2.2041,-2.992,71.4728,"Jul 22, 15",-0.14397405920289788
2015-07-23,69.6174,70.818,68.6766,68.8827,13909914,13909914,-2.5804,-3.611,69.3501,"Jul 23, 15",-0.1748835682730731
2015-07-24,68.9096,69.0708,67.9598,68.1838,9175903,9175903,-0.698863,-1.015,68.3255,"Jul 24, 15",-0.18325539275344258
2015-07-27,67.3595,67.8433,66.9922,67.485,10269561,10269561,-0.698861,-1.025,67.5094,"Jul 27, 15",-0.19162601937653923
2015-07-28,68.0225,70.0206,67.9061,69.6891,15699009,15699009,2.2041,3.266,69.3634,"Jul 28, 15",-0.16522404722432515
2015-07-29,69.259,69.4023,68.5512,69.2859,13794814,13794814,-0.40319,-0.579,69.1058,"Jul 29, 15",-0.17005380774869913
2015-07-30,68.9723,70.2177,68.7035,70.1998,7386182,7386182,0.913896,1.319,69.7789,"Jul 30, 15",-0.15910659013157266
2015-07-31,70.4238,70.818,70.0206,70.4506,6203569,6203569,0.250874,0.357,70.3831,"Jul 31, 15",-0.15610236409111386
2015-08-03,70.2625,70.2714,68.7662,69.2231,6443308,6443308,-1.2275,-1.742,69.5328,"Aug 3, 15",-0.1708060621160867
2015-08-04,69.2859,69.7607,68.3809,68.6318,5822280,5822280,-0.591345,-0.854,68.8841,"Aug 4, 15",-0.17788899217080487
2015-08-05,69.4382,69.8163,68.7393,68.8827,4581872,4581872,0.250874,0.366,69.1699,"Aug 5, 15",-0.1748835682730731
2015-08-06,68.9723,69.5726,68.2582,69.4023,5609516,5609516,0.519666,0.754,69.1389,"Aug 6, 15",-0.16865950188303167
2015-08-07,69.4561,70.0206,68.9364,69.25,7851288,7851288,-0.152315,-0.219,69.4842,"Aug 7, 15",-0.17048383850967389
2015-08-10,69.922,71.9559,69.7966,71.8215,9041554,9041554,2.5715,3.713,71.509,"Aug 10, 15",-0.1396809387367876
2015-08-11,70.5402,70.7194,69.1964,69.922,8992532,8992532,-1.8995,-2.645,69.8785,"Aug 11, 15",-0.16243423763571724
2015-08-12,69.2679,70.8897,68.9185,70.7105,9362928,9362928,0.788458,1.128,69.98,"Aug 12, 15",-0.1529891330388202
2015-08-13,70.379,70.4058,69.6174,69.6711,5662495,5662495,-1.0393,-1.47,69.863,"Aug 13, 15",-0.165439661533449
2015-08-14,69.5815,70.5402,69.5287,70.3252,3811537,3811537,0.654065,0.939,70.2394,"Aug 14, 15",-0.15760447711134326
2015-08-17,70.0026,70.4596,69.1783,70.37,5226840,5226840,0.044797,0.064,70.0079,"Aug 17, 15",-0.1570678370530794
2015-08-18,70.3431,70.7821,70.0474,70.6209,5146351,5146351,0.250874,0.357,70.4694,"Aug 18, 15",-0.15406241315534763
2015-08-19,70.1102,70.37,69.035,69.3575,5861319,5861319,-1.2633,-1.789,69.4974,"Aug 19, 15",-0.16919614194129537
2015-08-20,69.2411,69.7339,68.4616,68.4616,7767308,7767308,-0.895979,-1.292,68.9799,"Aug 20, 15",-0.179927745249298
2015-08-21,68.0405,68.363,67.1624,67.1982,11805535,11805535,-1.2633,-1.845,67.6708,"Aug 21, 15",-0.19506147403524574
2015-08-24,64.349,67.0907,62.9244,65.245,15209346,15209346,-1.9532,-2.907,65.5142,"Aug 24, 15",-0.21845802228972808
2015-08-25,67.3954,67.6373,64.5372,64.5641,9427167,9427167,-0.680942,-1.044,65.8153,"Aug 25, 15",-0.22661423246097384
2015-08-26,66.141,66.3739,64.9852,66.1858,8288142,8288142,1.6217,2.512,65.7327,"Aug 26, 15",-0.2071885810661888
2015-08-27,67.2341,68.2913,66.5082,67.7896,8537681,8537681,1.6038,2.423,67.4618,"Aug 27, 15",-0.18797734612325478
2015-08-28,67.3685,68.1077,66.8667,68.0494,6649476,6649476,0.259834,0.383,67.7455,"Aug 28, 15",-0.18486531292823388
